2605.0000000000, 0.0379404755
2610.0000000000, 0.0498420945
2615.0000000000, 0.0589386234
2620.0000000000, 0.0727914066
2625.0000000000, 0.0911543026
2630.0000000000, 0.1178838087
2635.0000000000, 0.1334286045
2640.0000000000, 0.1611134370
2645.0000000000, 0.1997053083
2650.0000000000, 0.2369934407
2655.0000000000, 0.2834828022
2660.0000000000, 0.3129039196
2665.0000000000, 0.3716688702
2670.0000000000, 0.4255589888
2675.0000000000, 0.4789491143
2680.0000000000, 0.5026935694
2685.0000000000, 0.5460889018
2690.0000000000, 0.5740212387
2695.0000000000, 0.6011659149
2700.0000000000, 0.6121070079
2705.0000000000, 0.6189010909
2710.0000000000, 0.6105612686
2715.0000000000, 0.5980512965
2720.0000000000, 0.5930789362
2725.0000000000, 0.5639935472
2730.0000000000, 0.5363250716
2735.0000000000, 0.5106382223
2740.0000000000, 0.4730764455
2745.0000000000, 0.4703957961
2750.0000000000, 0.4436757957
2755.0000000000, 0.4062969638
2760.0000000000, 0.3787378703
2765.0000000000, 0.3646818705
2770.0000000000, 0.3383205327
2775.0000000000, 0.2917702247
2780.0000000000, 0.2894608187
2785.0000000000, 0.2540357123
2790.0000000000, 0.2317539685
2795.0000000000, 0.2031468648
2800.0000000000, 0.1754607348
2805.0000000000, 0.1549641317
2815.0000000000, 0.1286553114
2820.0000000000, 0.1076179598
2825.0000000000, 0.0884632458
2830.0000000000, 0.0729423623
2835.0000000000, 0.0656369484
2840.0000000000, 0.0527677123
2845.0000000000, 0.0491756242
2850.0000000000, 0.0379261080
2855.0000000000, 0.0322877870
2860.0000000000, 0.0238036790
2865.0000000000, 0.0210106106
2870.0000000000, 0.0156494640
2875.0000000000, 0.0126819374
2880.0000000000, 0.0099613648
2885.0000000000, 0.0098913642
2890.0000000000, 0.0087358397
2895.0000000000, 0.0072142250
