      5.035e-07,              0,              0,              0,              0,              0,              0
 5.03838668e-07,              0,              0,              0,              0,              0,              0
 5.04177335e-07,              0,              0,              0,              0,              0,              0
 5.04516003e-07,              0,              0,              0,              0,              0,              0
 5.04854671e-07,              0,              0,              0,              0,              0,              0
 5.05193339e-07,              0,              0,              0,              0,              0,              0
 5.05532006e-07,              0,              0,              0,              0,              0,              0
 5.05870674e-07,              0,              0,              0,              0,              0,              0
 5.06209342e-07,              0,              0,              0,              0,              0,              0
  5.0654801e-07,              0,              0,              0,              0,              0,              0
 5.06886677e-07,              0,              0,              0,              0,              0,              0
 5.07225345e-07,              0,              0,              0,              0,              0,              0
 5.07564013e-07,              0,              0,              0,              0,              0,              0
 5.07902681e-07,              0,              0,              0,              0,              0,              0
 5.08241348e-07,              0,              0,              0,              0,              0,              0
 5.08580016e-07,              0,              0,              0,              0,              0,              0
 5.08918684e-07,              0,              0,              0,              0,              0,              0
 5.09257351e-07,              0,              0,              0,              0,              0,              0
 5.09596019e-07,              0,              0,              0,              0,              0,              0
 5.09934687e-07,              0,              0,              0,              0,              0,              0
 5.10273355e-07,              0,              0,              0,              0,              0,              0
 5.10612022e-07,              0,              0,              0,              0,              0,              0
  5.1095069e-07,              0,              0,              0,              0,              0,              0
 5.11289358e-07,              0,              0,              0,              0,              0,              0
 5.11628026e-07,              0,              0,              0,              0,              0,              0
 5.11966693e-07,              0,              0,              0,              0,              0,              0
 5.12305361e-07,              0,              0,              0,              0,              0,              0
 5.12644029e-07,              0,              0,              0,              0,              0,              0
 5.12982697e-07,              0,              0,              0,              0,              0,              0
 5.13321364e-07,              0,              0,              0,              0,              0,              0
 5.13660032e-07,              0,              0,              0,              0,              0,              0
   5.139987e-07,              0,              0,              0,              0,              0,              0
 5.14337367e-07,              0,              0,              0,              0,              0,              0
 5.14676035e-07,              0,              0,              0,              0,              0,              0
 5.15014703e-07,              0,              0,              0,              0,              0,              0
 5.15353371e-07,              0,              0,              0,              0,              0,              0
 5.15692038e-07,              0,              0,              0,              0,              0,              0
 5.16030706e-07,              0,              0,              0,              0,              0,              0
 5.16369374e-07,              0,              0,              0,              0,              0,              0
 5.16708042e-07,              0,              0,              0,              0,              0,              0
 5.17046709e-07,              0,              0,              0,              0,              0,              0
 5.17385377e-07,              0,              0,              0,              0,              0,              0
 5.17724045e-07,              0,              0,              0,              0,              0,              0
 5.18062713e-07,              0,              0,              0,              0,              0,              0
  5.1840138e-07,              0,              0,              0,              0,              0,              0
 5.18740048e-07,              0,              0,              0,              0,              0,              0
 5.19078716e-07,              0,              0,              0,              0,              0,              0
 5.19417383e-07,              0,              0,              0,              0,              0,              0
 5.19756051e-07,              0,              0,              0,              0,              0,              0
 5.20094719e-07,              0,              0,              0,              0,              0,              0
 5.20433387e-07,              0,              0,              0,              0,              0,              0
 5.20772054e-07,              0,              0,              0,              0,              0,              0
 5.21110722e-07,              0,              0,              0,              0,              0,              0
  5.2144939e-07,              0,              0,              0,              0,              0,              0
 5.21788058e-07,              0,              0,              0,              0,              0,              0
 5.22126725e-07,              0,              0,              0,              0,              0,              0
 5.22465393e-07,              0,              0,              0,              0,              0,              0
 5.22804061e-07,              0,              0,              0,              0,              0,              0
 5.23142729e-07,              0,              0,              0,              0,              0,              0
 5.23481396e-07,              0,              0,              0,              0,              0,              0
 5.23820064e-07,              0,              0,              0,              0,              0,              0
 5.24158732e-07,              0,              0,              0,              0,              0,              0
 5.24497399e-07,              0,              0,              0,              0,              0,              0
 5.24836067e-07,              0,              0,              0,              0,              0,              0
 5.25174735e-07,              0,              0,              0,              0,              0,              0
 5.25513403e-07,              0,              0,              0,              0,              0,              0
  5.2585207e-07,              0,              0,              0,              0,              0,              0
 5.26190738e-07,              0,              0,              0,              0,              0,              0
 5.26529406e-07,              0,              0,              0,              0,              0,              0
 5.26868074e-07,              0,              0,              0,              0,              0,              0
 5.27206741e-07,              0,              0,              0,              0,              0,              0
 5.27545409e-07,              0,              0,              0,              0,              0,              0
 5.27884077e-07,              0,              0,              0,              0,              0,              0
 5.28222745e-07,              0,              0,              0,              0,              0,              0
 5.28561412e-07,              0,              0,              0,              0,              0,              0
  5.2890008e-07,              0,              0,              0,              0,              0,              0
 5.29238748e-07,              0,              0,              0,              0,              0,              0
 5.29577415e-07,              0,              0,              0,              0,              0,              0
 5.29916083e-07,              0,              0,              0,              0,              0,              0
 5.30254751e-07,              0,              0,              0,              0,              0,              0
 5.30593419e-07,              0,              0,              0,              0,              0,              0
 5.30932086e-07,              0,              0,              0,              0,              0,              0
 5.31270754e-07,              0,              0,              0,              0,              0,              0
 5.31609422e-07,              0,              0,              0,              0,              0,              0
  5.3194809e-07,              0,              0,              0,              0,              0,              0
 5.32286757e-07,              0,              0,              0,              0,              0,              0
 5.32625425e-07,              0,              0,              0,              0,              0,              0
 5.32964093e-07,              0,              0,              0,              0,              0,              0
 5.33302761e-07,              0,              0,              0,              0,              0,              0
 5.33641428e-07,              0,              0,              0,              0,              0,              0
 5.33980096e-07,              0,              0,              0,              0,              0,              0
 5.34318764e-07,              0,              0,              0,              0,              0,              0
 5.34657431e-07,              0,              0,              0,              0,              0,              0
 5.34996099e-07,              0,              0,              0,              0,              0,              0
 5.35334767e-07,              0,              0,              0,              0,              0,              0
 5.35673435e-07,              0,              0,              0,              0,              0,              0
 5.36012102e-07,              0,              0,              0,              0,              0,              0
  5.3635077e-07,              0,              0,              0,              0,              0,              0
 5.36689438e-07,              0,              0,              0,              0,              0,              0
 5.37028106e-07,              0,              0,              0,              0,              0,              0
 5.37366773e-07,              0,              0,              0,              0,              0,              0
 5.37705441e-07,              0,              0,              0,              0,              0,              0
 5.38044109e-07,              0,              0,              0,              0,              0,              0
 5.38382777e-07,              0,              0,              0,              0,              0,              0
 5.38721444e-07,              0,              0,              0,              0,              0,              0
 5.39060112e-07,              0,              0,              0,              0,              0,              0
  5.3939878e-07,              0,              0,              0,              0,              0,              0
 5.39737447e-07,              0,              0,              0,              0,              0,              0
 5.40076115e-07,              0,              0,              0,              0,              0,              0
 5.40414783e-07,              0,              0,              0,              0,              0,              0
 5.40753451e-07,              0,              0,              0,              0,              0,              0
 5.41092118e-07,              0,              0,              0,              0,              0,              0
 5.41430786e-07,              0,              0,              0,              0,              0,              0
 5.41769454e-07,              0,              0,              0,              0,              0,              0
 5.42108122e-07,              0,              0,              0,              0,              0,              0
 5.42446789e-07,              0,              0,              0,              0,              0,              0
 5.42785457e-07,              0,              0,              0,              0,              0,              0
 5.43124125e-07,              0,              0,              0,              0,              0,              0
 5.43462793e-07,              0,              0,              0,              0,              0,              0
  5.4380146e-07,              0,              0,              0,              0,              0,              0
 5.44140128e-07,              0,              0,              0,              0,              0,              0
 5.44478796e-07,              0,              0,              0,              0,              0,              0
 5.44817463e-07,              0,              0,              0,              0,              0,              0
 5.45156131e-07,              0,              0,              0,              0,              0,              0
 5.45494799e-07,              0,              0,              0,              0,              0,              0
 5.45833467e-07,              0,              0,              0,              0,              0,              0
 5.46172134e-07,              0,              0,              0,              0,              0,              0
 5.46510802e-07,              0,              0,              0,              0,              0,              0
  5.4684947e-07,              0,              0,              0,              0,              0,              0
 5.47188138e-07,              0,              0,              0,              0,              0,              0
 5.47526805e-07,              0,              0,              0,              0,              0,              0
 5.47865473e-07,              0,              0,              0,              0,              0,              0
 5.48204141e-07,              0,              0,              0,              0,              0,              0
 5.48542809e-07,              0,              0,              0,              0,              0,              0
 5.48881476e-07,              0,              0,              0,              0,              0,              0
 5.49220144e-07,              0,              0,              0,              0,              0,              0
 5.49558812e-07,              0,              0,              0,              0,              0,              0
 5.49897479e-07,              0,              0,              0,              0,              0,              0
 5.50236147e-07,              0,              0,              0,              0,              0,              0
 5.50574815e-07,              0,              0,              0,              0,              0,              0
 5.50913483e-07,              0,              0,              0,              0,              0,              0
  5.5125215e-07,              0,              0,              0,              0,              0,              0
 5.51590818e-07,              0,              0,              0,              0,              0,              0
 5.51929486e-07,              0,              0,              0,              0,              0,              0
 5.52268154e-07,              0,              0,              0,              0,              0,              0
 5.52606821e-07,              0,              0,              0,              0,              0,              0
 5.52945489e-07,              0,              0,              0,              0,              0,              0
 5.53284157e-07,              0,              0,              0,              0,              0,              0
 5.53622825e-07,              0,              0,              0,              0,              0,              0
 5.53961492e-07,              0,              0,              0,              0,              0,              0
  5.5430016e-07,              0,              0,              0,              0,              0,              0
 5.54638828e-07,              0,              0,              0,              0,              0,              0
 5.54977495e-07,              0,              0,              0,              0,              0,              0
 5.55316163e-07,              0,              0,              0,              0,              0,              0
 5.55654831e-07,              0,              0,              0,              0,              0,              0
 5.55993499e-07,              0,              0,              0,              0,              0,              0
 5.56332166e-07,              0,              0,              0,              0,              0,              0
 5.56670834e-07,              0,              0,              0,              0,              0,              0
 5.57009502e-07,              0,              0,              0,              0,              0,              0
  5.5734817e-07,              0,              0,              0,              0,              0,              0
 5.57686837e-07,              0,              0,              0,              0,              0,              0
 5.58025505e-07,              0,              0,              0,              0,              0,              0
 5.58364173e-07,              0,              0,              0,              0,              0,              0
 5.58702841e-07,              0,              0,              0,              0,              0,              0
 5.59041508e-07,              0,              0,              0,              0,              0,              0
 5.59380176e-07,              0,              0,              0,              0,              0,              0
 5.59718844e-07,              0,              0,              0,              0,              0,              0
 5.60057512e-07,              0,              0,              0,              0,              0,              0
 5.60396179e-07,              0,              0,              0,              0,              0,              0
 5.60734847e-07,              0,              0,              0,              0,              0,              0
 5.61073515e-07,              0,              0,              0,              0,              0,              0
 5.61412182e-07,              0,              0,              0,              0,              0,              0
  5.6175085e-07,              0,              0,              0,              0,              0,              0
 5.62089518e-07,              0,              0,              0,              0,              0,              0
 5.62428186e-07,              0,              0,              0,              0,              0,              0
 5.62766853e-07,              0,              0,              0,              0,              0,              0
 5.63105521e-07,              0,              0,              0,              0,              0,              0
 5.63444189e-07,              0,              0,              0,              0,              0,              0
 5.63782857e-07,              0,              0,              0,              0,              0,              0
 5.64121524e-07,              0,              0,              0,              0,              0,              0
 5.64460192e-07,              0,              0,              0,              0,              0,              0
  5.6479886e-07,              0,              0,              0,              0,              0,              0
 5.65137528e-07,              0,              0,              0,              0,              0,              0
 5.65476195e-07,              0,              0,              0,              0,              0,              0
 5.65814863e-07,              0,              0,              0,              0,              0,              0
 5.66153531e-07,              0,              0,              0,              0,              0,              0
 5.66492198e-07,              0,              0,              0,              0,              0,              0
 5.66830866e-07,              0,              0,              0,              0,              0,              0
 5.67169534e-07,              0,              0,              0,              0,              0,              0
 5.67508202e-07,              0,              0,              0,              0,              0,              0
 5.67846869e-07,              0,              0,              0,              0,              0,              0
 5.68185537e-07,              0,              0,              0,              0,              0,              0
 5.68524205e-07,              0,              0,              0,              0,              0,              0
 5.68862873e-07,              0,              0,              0,              0,              0,              0
  5.6920154e-07,              0,              0,              0,              0,              0,              0
 5.69540208e-07,              0,              0,              0,              0,              0,              0
 5.69878876e-07,              0,              0,              0,              0,              0,              0
 5.70217544e-07,              0,              0,              0,              0,              0,              0
 5.70556211e-07,              0,              0,              0,              0,              0,              0
 5.70894879e-07,              0,              0,              0,              0,              0,              0
 5.71233547e-07,              0,              0,              0,              0,              0,              0
 5.71572214e-07,              0,              0,              0,              0,              0,              0
 5.71910882e-07,              0,              0,              0,              0,              0,              0
  5.7224955e-07,              0,              0,              0,              0,              0,              0
 5.72588218e-07,              0,              0,              0,              0,              0,              0
 5.72926885e-07,              0,              0,              0,              0,              0,              0
 5.73265553e-07,              0,              0,              0,              0,              0,              0
 5.73604221e-07,              0,              0,              0,              0,              0,              0
 5.73942889e-07,              0,              0,              0,              0,              0,              0
 5.74281556e-07,              0,              0,              0,              0,              0,              0
 5.74620224e-07,              0,              0,              0,              0,              0,              0
 5.74958892e-07,              0,              0,              0,              0,              0,              0
  5.7529756e-07,              0,              0,              0,              0,              0,              0
 5.75636227e-07, 1.38843742e-30,              0,              0,              0,              0,              0
 5.75974895e-07, 5.76599524e-30,              0,              0,              0,              0,              0
 5.76313563e-07, 1.31325478e-29,              0,              0,              0,              0,              0
  5.7665223e-07, 2.34879469e-29,              0,              0,              0,              0,              0
 5.76990898e-07, 3.68320334e-29,              0,              0,              0,              0,              0
 5.77329566e-07, 5.31646384e-29,              0,              0,              0,              0,              0
 5.77668234e-07, 7.24856049e-29,              0,              0,              0,              0,              0
 5.78006901e-07, 9.47947925e-29,              0,              0,              0,              0,              0
 5.78345569e-07, 1.20092091e-28,              0,              0,              0,              0,              0
 5.78684237e-07, 1.48377452e-28,              0,              0,              0,              0,              0
 5.79022905e-07, 1.79650874e-28,              0,              0,              0,              0,              0
 5.79361572e-07, 2.13912424e-28,              0,              0,              0,              0,              0
  5.7970024e-07, 2.51162283e-28,              0,              0,              0,              0,              0
 5.80038908e-07, 2.91400713e-28,              0,              0,              0,              0,              0
 5.80377576e-07, 3.34628073e-28,              0,              0,              0,              0,              0
 5.80716243e-07, 3.80844835e-28,              0,              0,              0,              0,              0
 5.81054911e-07, 4.30051481e-28,              0,              0,              0,              0,              0
 5.81393579e-07, 4.82248493e-28,              0,              0,              0,              0,              0
 5.81732246e-07, 5.37436221e-28,              0,              0,              0,              0,              0
 5.82070914e-07, 5.92838005e-28,              0,              0,              0,              0,              0
 5.82409582e-07, 6.45252552e-28,              0,              0,              0,              0,              0
  5.8274825e-07, 6.94679793e-28,              0,              0,              0,              0,              0
 5.83086917e-07, 7.41119414e-28,              0,              0,              0,              0,              0
 5.83425585e-07, 7.84570842e-28,              0,              0,              0,              0,              0
 5.83764253e-07,  8.2503293e-28,              0,              0,              0,              0,              0
 5.84102921e-07, 8.62504308e-28,              0,              0,              0,              0,              0
 5.84441588e-07, 8.96983448e-28,              0,              0,              0,              0,              0
 5.84780256e-07, 9.28468897e-28,              0,              0,              0,              0,              0
 5.85118924e-07, 9.56959498e-28,              0,              0,              0,              0,              0
 5.85457592e-07, 9.82454422e-28,              0,              0,              0,              0,              0
 5.85796259e-07, 1.00495368e-27,              0,              0,              0,              0,              0
 5.86134927e-07, 1.02445819e-27,              0,              0,              0,              0,              0
 5.86473595e-07, 1.04096967e-27,              0,              0,              0,              0,              0
 5.86812262e-07, 1.05449138e-27,              0,              0,              0,              0,              0
  5.8715093e-07, 1.06502796e-27,              0,              0,              0,              0,              0
 5.87489598e-07, 1.07258476e-27,              0,              0,              0,              0,              0
 5.87828266e-07, 1.07716765e-27,              0,              0,              0,              0,              0
 5.88166933e-07, 1.07878182e-27,              0,              0,              0,              0,              0
 5.88505601e-07, 1.07881994e-27,              0,              0,              0,              0,              0
 5.88844269e-07, 1.07888505e-27,              0,              0,              0,              0,              0
 5.89182937e-07, 1.07897609e-27,              0,              0,              0,              0,              0
 5.89521604e-07, 1.07908927e-27,              0,              0,              0,              0,              0
 5.89860272e-07, 1.07921691e-27,              0,              0,              0,              0,              0
  5.9019894e-07, 1.07934497e-27,              0,              0,              0,              0,              0
 5.90537608e-07, 1.07945607e-27,              0,              0,              0,              0,              0
 5.90876275e-07, 1.07952903e-27,              0,              0,              0,              0,              0
 5.91214943e-07, 1.07954239e-27,              0,              0,              0,              0,              0
 5.91553611e-07, 1.07947701e-27,              0,              0,              0,              0,              0
 5.91892278e-07, 1.07931684e-27,              0,              0,              0,              0,              0
 5.92230946e-07, 1.07905744e-27,              0,              0,              0,              0,              0
 5.92569614e-07, 1.07870297e-27,              0,              0,              0,              0,              0
 5.92908282e-07,  1.0782668e-27,              0,              0,              0,              0,              0
 5.93246949e-07, 1.07778659e-27,              0,              0,              0,              0,              0
 5.93585617e-07, 1.07731518e-27,              0,              0,              0,              0,              0
 5.93924285e-07, 1.07692171e-27,              0,              0,              0,              0,              0
 5.94262953e-07, 1.07670494e-27,              0,              0,              0,              0,              0
  5.9460162e-07, 1.07678123e-27,              0,              0,              0,              0,              0
 5.94940288e-07, 1.07728279e-27,              0,              0,              0,              0,              0
 5.95278956e-07, 1.07836529e-27,              0,              0,              0,              0,              0
 5.95617624e-07, 1.08020231e-27,              0,              0,              0,              0,              0
 5.95956291e-07, 1.08298121e-27,              0,              0,              0,              0,              0
 5.96294959e-07, 1.08690692e-27,              0,              0,              0,              0,              0
 5.96633627e-07, 1.09220217e-27,              0,              0,              0,              0,              0
 5.96972294e-07, 1.09909855e-27,              0,              0,              0,              0,              0
 5.97310962e-07,  1.1078352e-27,              0,              0,              0,              0,              0
  5.9764963e-07, 1.11864708e-27,              0,              0,              0,              0,              0
 5.97988298e-07, 1.13175888e-27,              0,              0,              0,              0,              0
 5.98326965e-07, 1.14737922e-27,              0,              0,              0,              0,              0
 5.98665633e-07, 1.16567753e-27,              0,              0,              0,              0,              0
 5.99004301e-07, 1.18679229e-27,              0,              0,              0,              0,              0
 5.99342969e-07,  1.2108249e-27,              0,              0,              0,              0,              0
 5.99681636e-07, 1.23780019e-27,              0,              0,              0,              0,              0
 6.00020304e-07, 1.26769143e-27,              0,              0,              0,              0,              0
 6.00358972e-07, 1.30041516e-27,              0,              0,              0,              0,              0
  6.0069764e-07, 1.33579826e-27,              0,              0,              0,              0,              0
 6.01036307e-07, 1.37362023e-27,              0,              0,              0,              0,              0
 6.01374975e-07,  1.4136159e-27,              0,              0,              0,              0,              0
 6.01713643e-07, 1.45546143e-27,              0,              0,              0,              0,              0
  6.0205231e-07, 1.49880135e-27,              0,              0,              0,              0,              0
 6.02390978e-07, 1.54325472e-27,              0,              0,              0,              0,              0
 6.02729646e-07, 1.58841282e-27,              0,              0,              0,              0,              0
 6.03068314e-07, 1.63385301e-27,              0,              0,              0,              0,              0
 6.03406981e-07,  1.6791466e-27,              0,              0,              0,              0,              0
 6.03745649e-07, 1.72387078e-27,              0,              0,              0,              0,              0
 6.04084317e-07, 1.76762453e-27,              0,              0,              0,              0,              0
 6.04422985e-07, 1.81003289e-27,              0,              0,              0,              0,              0
 6.04761652e-07, 1.85078308e-27,              0,              0,              0,              0,              0
  6.0510032e-07, 1.88963821e-27,              0,              0,              0,              0,              0
 6.05438988e-07, 1.92642783e-27,              0,              0,              0,              0,              0
 6.05777656e-07, 1.96109696e-27,              0,              0,              0,              0,              0
 6.06116323e-07, 1.99372695e-27,              0,              0,              0,              0,              0
 6.06454991e-07, 2.02450565e-27,              0,              0,              0,              0,              0
 6.06793659e-07, 2.05378339e-27,              0,              0,              0,              0,              0
 6.07132326e-07, 2.08208181e-27,              0,              0,              0,              0,              0
 6.07470994e-07, 2.11002568e-27,              0,              0,              0,              0,              0
 6.07809662e-07, 2.13835689e-27,              0,              0,              0,              0,              0
