 9.3514e-07, 1.5902e-26,          0
 9.3664e-07, 2.0492e-26,          0
 9.3813e-07, 2.5541e-26,          0
 9.3963e-07, 3.0656e-26,          0
 9.4112e-07, 3.5537e-26,          0
 9.4262e-07, 4.0382e-26,          0
 9.4411e-07, 4.5483e-26,          0
 9.4561e-07, 5.0583e-26,          0
  9.471e-07, 5.5938e-26,          0
  9.486e-07, 6.0783e-26,          0
 9.5009e-07, 6.5628e-26,          0
 9.5159e-07, 7.0474e-26,          0
 9.5308e-07, 7.5829e-26,          0
 9.5458e-07, 8.1695e-26,          0
 9.5608e-07, 8.8325e-26,          0
 9.5757e-07,  9.572e-26,          0
 9.5907e-07, 1.0414e-25,          0
 9.6056e-07, 1.1332e-25,          0
 9.6206e-07, 1.2352e-25,          0
 9.6355e-07, 1.3397e-25,          0
 9.6505e-07, 1.4519e-25,          0
 9.6654e-07, 1.5692e-25,          0
 9.6804e-07, 1.6942e-25,          0
 9.6953e-07, 1.8319e-25,          0
 9.7103e-07, 1.9874e-25,          0
 9.7252e-07, 2.1481e-25,          0
 9.7402e-07, 2.2858e-25,          0
 9.7551e-07, 2.4006e-25,          0
 9.7701e-07, 2.4822e-25,          0
  9.785e-07, 2.5204e-25,          0
    9.8e-07, 2.5153e-25,          0
  9.815e-07, 2.4643e-25,          0
 9.8299e-07, 2.3649e-25,          0
 9.8449e-07, 2.2144e-25,          0
 9.8598e-07, 2.0257e-25,          0
 9.8748e-07, 1.8293e-25,          0
 9.8897e-07, 1.6279e-25,          0
 9.9047e-07, 1.4417e-25,          0
 9.9196e-07, 1.2913e-25,          0
 9.9346e-07, 1.1714e-25,          0
 9.9495e-07, 1.0745e-25,          0
 9.9645e-07, 9.9035e-26,          0
 9.9794e-07, 9.1895e-26,          0
 9.9944e-07,  8.603e-26,          0
 1.0009e-06, 8.0929e-26,          0
 1.0024e-06, 7.6594e-26,          0
 1.0039e-06, 7.2004e-26,          0
 1.0054e-06, 6.5883e-26,          0
 1.0069e-06, 5.8488e-26,          0
 1.0084e-06, 5.0583e-26,          0
 1.0099e-06, 4.2678e-26,          0
 1.0114e-06, 3.4726e-26,          0
 1.0129e-06, 2.7143e-26,          0
 1.0144e-06, 2.0288e-26,          0
 1.0159e-06, 1.4189e-26,          0
 1.0174e-06,  9.363e-27,          0
 1.0189e-06, 5.5564e-27,          0
 1.0204e-06, 2.7695e-27,          0
 1.0219e-06, 1.0026e-27,          0
 1.0234e-06, 2.5584e-28,          0
 1.0249e-06,  6.528e-29,          0
 1.0264e-06, 1.6657e-29,          0
 1.0279e-06, 4.2506e-30,          0
 1.0293e-06, 1.0849e-30,          0
 1.0308e-06, 2.7716e-31,          0
 1.0323e-06, 7.1046e-32,          0
 1.0338e-06, 1.8454e-32,          0
 1.0353e-06,  5.035e-33,          0
 1.0368e-06, 1.2845e-33,          0
 1.0383e-06,  3.276e-34,          0
 1.0398e-06, 8.3446e-35,          0
 1.0413e-06, 2.1178e-35,          0
 1.0428e-06, 5.3237e-36,          0
 1.0443e-06,  1.315e-36,          0
 1.0458e-06, 3.3264e-37,          0
 1.0473e-06, 3.6645e-37,          0
 1.0488e-06, 4.0369e-37,          0
 1.0503e-06, 4.4472e-37,          0
 1.0518e-06, 4.8992e-37,          0
 1.0533e-06, 5.3971e-37,          0
 1.0548e-06, 5.9396e-37,          0
 1.0563e-06, 6.5372e-37,          0
 1.0578e-06, 7.1955e-37,          0
 1.0593e-06, 7.9207e-37,          0
 1.0607e-06, 8.7197e-37,          0
 1.0622e-06, 9.5998e-37,          0
 1.0637e-06, 1.0569e-36,          0
 1.0652e-06, 1.1638e-36,          0
 1.0667e-06, 1.2814e-36,          0
 1.0682e-06, 1.4117e-36,          0
 1.0697e-06, 1.5551e-36,          0
 1.0712e-06, 1.7132e-36,          0
 1.0727e-06, 1.8873e-36,          0
 1.0742e-06, 2.0791e-36,          0
 1.0757e-06, 2.2904e-36,          0
 1.0772e-06, 2.5232e-36,          0
 1.0787e-06, 2.7797e-36,          0
 1.0802e-06, 3.0622e-36,          0
 1.0817e-06, 3.3734e-36,          0
 1.0832e-06, 3.7162e-36,          0
 1.0847e-06, 4.0939e-36,          0
 1.0862e-06,   4.51e-36,          0
 1.0877e-06, 4.9633e-36,          0
 1.0892e-06, 5.4627e-36,          0
 1.0907e-06, 6.0128e-36,          0
 1.0922e-06, 6.6188e-36,          0
 1.0936e-06, 7.2865e-36,          0
 1.0951e-06,  8.022e-36,          0
 1.0966e-06, 8.8322e-36,          0
 1.0981e-06, 9.7248e-36,          0
 1.0996e-06, 1.0708e-35,          0
 1.1011e-06, 1.1796e-35,          0
 1.1026e-06, 1.2995e-35,          0
 1.1041e-06, 1.4316e-35,          0
 1.1056e-06, 1.5771e-35,          0
 1.1071e-06, 1.7374e-35,          0
 1.1086e-06,  1.914e-35,          0
 1.1101e-06, 2.1085e-35,          0
 1.1116e-06, 2.3228e-35,          0
 1.1131e-06, 2.5589e-35,          0
 1.1146e-06, 2.8189e-35,          0
 1.1161e-06, 3.1054e-35,          0
 1.1176e-06,  3.421e-35,          0
 1.1191e-06, 3.7649e-35,          0
 1.1206e-06, 4.1437e-35,          0
 1.1221e-06,  4.561e-35,          0
 1.1236e-06, 5.0207e-35,          0
  1.125e-06, 5.5271e-35,          0
 1.1265e-06,  6.085e-35,          0
  1.128e-06, 6.6996e-35,          0
 1.1295e-06, 7.3766e-35,          0
